source,dataset_file,mmsi,ship_name,vessel_type,type_class,t0,t1,lat0,lon0,lat1,lon1,elapsed_hours,straight_line_distance_km,sea_route_distance_km,route_method,required_speed_knots,straight_line_speed_knots,classification,notes,is_retro_target,prior_metric,prior_tier,prior_gap_hours
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307170000,EVERDINE,,unknown,2026-01-19T21:00:00+00:00,2026-01-19T22:00:00+00:00,25.7,56.97,25.7,56.97,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307170000,EVERDINE,,unknown,2026-01-19T22:00:00+00:00,2026-01-19T23:00:00+00:00,25.7,56.97,25.7,56.97,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307170000,EVERDINE,,unknown,2026-01-19T23:00:00+00:00,2026-01-20T00:00:00+00:00,25.7,56.97,25.7,56.97,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307170000,EVERDINE,,unknown,2026-01-20T00:00:00+00:00,2026-01-20T01:00:00+00:00,25.7,56.97,25.7,56.97,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307170000,EVERDINE,,unknown,2026-01-20T01:00:00+00:00,2026-01-20T02:00:00+00:00,25.7,56.97,25.7,56.97,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307170000,EVERDINE,,unknown,2026-01-20T02:00:00+00:00,2026-01-20T03:00:00+00:00,25.7,56.97,25.7,56.97,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307170000,EVERDINE,,unknown,2026-01-20T03:00:00+00:00,2026-01-20T04:00:00+00:00,25.7,56.97,25.7,56.97,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307170000,EVERDINE,,unknown,2026-01-20T04:00:00+00:00,2026-01-20T05:00:00+00:00,25.7,56.97,25.7,56.97,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307170000,EVERDINE,,unknown,2026-01-20T05:00:00+00:00,2026-01-20T06:00:00+00:00,25.7,56.97,25.7,56.97,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307170000,EVERDINE,,unknown,2026-01-20T06:00:00+00:00,2026-01-20T07:00:00+00:00,25.7,56.97,25.7,56.97,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307170000,EVERDINE,,unknown,2026-01-20T07:00:00+00:00,2026-01-20T08:00:00+00:00,25.7,56.97,25.7,56.97,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307170000,EVERDINE,,unknown,2026-01-20T08:00:00+00:00,2026-01-20T09:00:00+00:00,25.7,56.97,25.7,56.97,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307170000,EVERDINE,,unknown,2026-01-20T09:00:00+00:00,2026-01-20T10:00:00+00:00,25.7,56.97,25.7,56.97,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307170000,EVERDINE,,unknown,2026-01-20T10:00:00+00:00,2026-01-20T11:00:00+00:00,25.7,56.97,25.7,56.97,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307170000,EVERDINE,,unknown,2026-01-20T11:00:00+00:00,2026-01-20T12:00:00+00:00,25.7,56.97,25.7,56.97,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307170000,EVERDINE,,unknown,2026-01-20T12:00:00+00:00,2026-01-20T13:00:00+00:00,25.7,56.97,25.7,56.97,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307170000,EVERDINE,,unknown,2026-01-20T13:00:00+00:00,2026-01-20T14:00:00+00:00,25.7,56.97,25.7,56.97,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307170000,EVERDINE,,unknown,2026-01-20T14:00:00+00:00,2026-01-20T15:00:00+00:00,25.7,56.97,25.7,56.97,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307170000,EVERDINE,,unknown,2026-01-20T15:00:00+00:00,2026-01-20T16:00:00+00:00,25.7,56.97,25.7,56.97,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307170000,EVERDINE,,unknown,2026-01-20T16:00:00+00:00,2026-01-20T17:00:00+00:00,25.7,56.97,25.7,56.97,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307170000,EVERDINE,,unknown,2026-01-20T17:00:00+00:00,2026-01-20T18:00:00+00:00,25.7,56.97,25.7,56.97,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307170000,EVERDINE,,unknown,2026-01-20T18:00:00+00:00,2026-01-20T19:00:00+00:00,25.7,56.97,25.7,56.97,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307170000,EVERDINE,,unknown,2026-01-20T19:00:00+00:00,2026-01-20T20:00:00+00:00,25.7,56.97,25.7,56.97,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307170000,EVERDINE,,unknown,2026-01-20T20:00:00+00:00,2026-01-20T21:00:00+00:00,25.7,56.97,25.7,56.97,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307170000,EVERDINE,,unknown,2026-01-20T21:00:00+00:00,2026-01-20T22:00:00+00:00,25.7,56.97,25.7,56.97,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307170000,EVERDINE,,unknown,2026-01-20T22:00:00+00:00,2026-01-20T23:00:00+00:00,25.7,56.97,25.7,56.97,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-17T02:00:00+00:00,2026-01-17T03:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-17T03:00:00+00:00,2026-01-17T04:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-17T04:00:00+00:00,2026-01-17T05:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-17T05:00:00+00:00,2026-01-17T06:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-17T06:00:00+00:00,2026-01-17T07:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-17T07:00:00+00:00,2026-01-17T08:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-17T08:00:00+00:00,2026-01-17T09:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-17T09:00:00+00:00,2026-01-17T10:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-17T10:00:00+00:00,2026-01-17T11:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-17T11:00:00+00:00,2026-01-17T12:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-17T12:00:00+00:00,2026-01-17T13:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-17T13:00:00+00:00,2026-01-17T14:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-17T14:00:00+00:00,2026-01-17T15:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-17T15:00:00+00:00,2026-01-17T16:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-17T16:00:00+00:00,2026-01-17T17:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-17T17:00:00+00:00,2026-01-17T18:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-17T18:00:00+00:00,2026-01-17T19:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-17T19:00:00+00:00,2026-01-17T20:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-17T20:00:00+00:00,2026-01-17T21:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-17T21:00:00+00:00,2026-01-17T22:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-17T22:00:00+00:00,2026-01-17T23:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-17T23:00:00+00:00,2026-01-18T00:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-18T00:00:00+00:00,2026-01-18T01:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-18T01:00:00+00:00,2026-01-18T02:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-18T02:00:00+00:00,2026-01-18T03:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-18T03:00:00+00:00,2026-01-18T04:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-18T04:00:00+00:00,2026-01-18T05:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-18T05:00:00+00:00,2026-01-18T06:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-18T06:00:00+00:00,2026-01-18T07:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-18T07:00:00+00:00,2026-01-18T08:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-18T08:00:00+00:00,2026-01-18T09:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-18T09:00:00+00:00,2026-01-18T10:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-18T10:00:00+00:00,2026-01-18T11:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-18T11:00:00+00:00,2026-01-18T12:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-18T12:00:00+00:00,2026-01-18T13:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-18T13:00:00+00:00,2026-01-18T14:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-18T14:00:00+00:00,2026-01-18T15:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-18T15:00:00+00:00,2026-01-18T16:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-18T16:00:00+00:00,2026-01-18T17:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-18T17:00:00+00:00,2026-01-18T18:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-18T18:00:00+00:00,2026-01-18T19:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-18T19:00:00+00:00,2026-01-18T20:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-18T20:00:00+00:00,2026-01-18T21:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-18T21:00:00+00:00,2026-01-18T22:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-18T22:00:00+00:00,2026-01-18T23:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-18T23:00:00+00:00,2026-01-19T00:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-19T00:00:00+00:00,2026-01-19T01:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-19T01:00:00+00:00,2026-01-19T02:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-19T02:00:00+00:00,2026-01-19T03:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-19T03:00:00+00:00,2026-01-19T04:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-19T04:00:00+00:00,2026-01-19T05:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-19T05:00:00+00:00,2026-01-19T06:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-19T06:00:00+00:00,2026-01-19T07:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-19T07:00:00+00:00,2026-01-19T08:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-19T08:00:00+00:00,2026-01-19T09:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-19T09:00:00+00:00,2026-01-19T10:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-19T10:00:00+00:00,2026-01-19T11:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-19T11:00:00+00:00,2026-01-19T12:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-19T12:00:00+00:00,2026-01-19T13:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-19T13:00:00+00:00,2026-01-19T14:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-19T14:00:00+00:00,2026-01-19T15:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,307203000,CORAL WAVE,,unknown,2026-01-19T15:00:00+00:00,2026-01-19T16:00:00+00:00,25.87,56.76,25.87,56.76,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
