sar_id,sar_timestamp,sar_lat,sar_lon,mmsi,ship_name,vessel_type,flag,ais_lat,ais_lon,matched_mmsi,distance_km,time_gap_seconds,classification
143,2026-05-12 01:18:45+00:00,22.68,69.66000366210938,373594000,SEA STAR,OTHER,PAN,22.68,69.66000366210938,373594000,0.0,1125.0,matched
142,2026-05-12 01:18:45+00:00,22.66,70.04000091552734,374131000,ZONDA,CARGO,PAN,22.66,70.04000091552734,374131000,0.0,1125.0,matched
141,2026-05-12 01:18:45+00:00,22.66,69.70999908447266,667002505,EKATERINA,CARGO,SLE,22.66,69.70999908447266,667002505,0.0,1125.0,matched
137,2026-05-12 01:18:45+00:00,22.66,69.72000122070312,374239000,NZ NINGBO,CARGO,PAN,22.66,69.72000122070312,374239000,0.0,1125.0,matched
136,2026-05-12 01:18:45+00:00,22.65,69.81999969482422,419001831,HARI PRIYA,OTHER,IND,22.6225,69.81874895095825,419001831,3.060557733283962,1125.0,discrepant
135,2026-05-12 01:18:45+00:00,22.52,69.62000274658203,538008516,NORD VANGUARD,OTHER,MHL,22.52,69.62000274658203,538008516,0.0,1125.0,matched
134,2026-05-12 01:18:45+00:00,22.54,69.62999725341797,255806419,STOLT APAL,OTHER,PRT,22.54,69.62999725341797,255806419,0.0,1125.0,matched
133,2026-05-12 01:18:45+00:00,22.43,69.66999816894531,419902339,MT MAHADEV,OTHER,IND,22.43,69.66999816894531,419902339,0.0,1125.0,matched
132,2026-05-12 01:18:45+00:00,22.63,69.93000030517578,563622000,HAFNIA LIONESS,OTHER,SGP,22.63,69.93000030517578,563622000,0.0,1125.0,matched
126,2026-05-12 01:18:45+00:00,22.64,69.87000274658203,538005871,OLYMPIC LION,OTHER,MHL,22.623749999999998,69.86062574386597,538005871,2.047229355050051,1125.0,discrepant
125,2026-05-12 01:18:45+00:00,22.43,69.66999816894531,419902339,MT MAHADEV,OTHER,IND,22.43,69.66999816894531,419902339,0.0,1125.0,matched
123,2026-05-12 01:18:45+00:00,22.69,69.97000122070312,,,,,22.67,69.95999908447266,352006584,2.4492439153868615,,discrepant
122,2026-05-12 01:18:45+00:00,22.58,69.83999633789062,249245000,COSTAS P,OTHER,MLT,22.58,69.83999633789062,249245000,0.0,1125.0,matched
121,2026-05-12 01:18:45+00:00,22.66,69.94999694824219,,,,,22.67,69.94999694824219,219420000,1.1119508023356135,,discrepant
120,2026-05-12 01:18:45+00:00,22.7,69.94000244140625,636093023,CLIVIA OLDENDORFF,CARGO,LBR,22.7,69.94000244140625,636093023,0.0,1125.0,matched
119,2026-05-12 01:18:45+00:00,22.61,69.8499984741211,419000765,CALYPSO FORTUNE,OTHER,IND,22.58375,69.84687280654907,419000765,2.936455215280327,1125.0,discrepant
118,2026-05-12 01:18:45+00:00,22.62,69.7300033569336,,,,,22.64,69.70999908447266,247486600,3.0267206035748617,,discrepant
117,2026-05-12 01:18:45+00:00,22.66,69.75,,,,,22.66,69.75,311001828,0.0,,matched
116,2026-05-12 01:18:45+00:00,22.57,69.76000213623047,419001947,COASTAL ANUGRAH,OTHER,IND,22.57,69.76000213623047,419001947,0.0,1125.0,matched
115,2026-05-12 01:18:45+00:00,22.64,69.94000244140625,538003851,UACC MARAH,OTHER,MHL,22.64,69.94000244140625,538003851,0.0,1125.0,matched
113,2026-05-12 01:18:45+00:00,22.69,69.9800033569336,419000510,CANARA PROGRESS,OTHER,IND,22.6875,70.01625108718872,419000510,3.7290349873835957,1125.0,discrepant
112,2026-05-12 01:18:45+00:00,22.7,69.62999725341797,,,,,22.7,69.62999725341797,419000607,0.0,,matched
111,2026-05-12 01:18:45+00:00,22.53,69.70999908447266,538008312,NISSOS DESPOTIKO,OTHER,MHL,22.53,69.70999908447266,538008312,0.0,1125.0,matched
109,2026-05-12 01:18:45+00:00,22.5,69.66000366210938,273272850,GEFEST,OTHER,RUS,22.5,69.66000366210938,273272850,0.0,1125.0,matched
107,2026-05-12 01:18:45+00:00,22.67,69.95999908447266,,,,,22.67,69.95999908447266,352006584,0.0,,matched
61,2026-05-12 01:18:45+00:00,22.68,69.76000213623047,636018659,MSC NOA,CARGO,LBR,22.68,69.76000213623047,636018659,0.0,1125.0,matched
74,2026-05-12 01:18:45+00:00,22.61,70.06999969482422,,,,,22.61,70.06999969482422,419002089,0.0,,matched
11,2026-05-12 01:18:45+00:00,22.55,69.63999938964844,,,,,22.55,69.63999938964844,419002118,0.0,,matched
44,2026-05-12 01:18:45+00:00,22.45,69.80000305175781,,,,,22.44,69.80000305175781,419002017,1.1119508023352598,,discrepant
10,2026-05-12 01:18:45+00:00,22.61,69.83999633789062,419077800,REL DARSHAN,OTHER,IND,22.56,69.84791549046834,419077800,5.618887746701747,1125.0,discrepant
24,2026-05-12 01:18:45+00:00,22.58,70.05999755859375,,,,,22.59,70.05999755859375,419001804,1.1119508023356135,,discrepant
41,2026-05-12 01:18:45+00:00,22.61,69.83999633789062,419072900,PARIJAT,OTHER,IND,22.59625,69.84250211715698,419072900,1.5504195089281827,1125.0,discrepant
39,2026-05-12 01:18:45+00:00,22.66,69.75,,,,,22.66,69.75,311001828,0.0,,matched
13,2026-05-12 01:18:45+00:00,22.62,69.63999938964844,,,,,22.68,69.62999725341797,419980060,6.750197256998675,,discrepant
14,2026-05-12 01:18:45+00:00,22.49,69.8499984741211,419057400,RELTUG TWELVE,OTHER,IND,22.49,69.8499984741211,419057400,0.0,1125.0,matched
36,2026-05-12 01:18:45+00:00,22.68,69.75,636022841,BERGAMOT ACE,CARGO,LBR,22.67,69.75,636022841,1.1119508023352598,1125.0,discrepant
16,2026-05-12 01:18:45+00:00,22.57,69.69000244140625,636014252,MOUNT FUJI,OTHER,LBR,22.56375,69.69312572479248,636014252,0.7653967523560394,1125.0,discrepant
17,2026-05-12 01:18:45+00:00,22.56,69.7699966430664,419002059,COMPASS,OTHER,IND,22.56,69.7699966430664,419002059,0.0,1125.0,matched
18,2026-05-12 01:18:45+00:00,22.58,69.83999633789062,419077800,REL DARSHAN,OTHER,IND,22.56,69.84791549046834,419077800,2.367892981391027,1125.0,discrepant
19,2026-05-12 01:18:45+00:00,22.65,69.97000122070312,419000103,SWARNA MALA,OTHER,IND,22.65,69.97000122070312,419000103,0.0,1125.0,matched
21,2026-05-12 01:18:45+00:00,22.57,69.62999725341797,577535000,BLAGE,OTHER,VUT,22.56,69.61000061035156,419001109,2.335058614454433,,discrepant
22,2026-05-12 01:18:45+00:00,22.38,69.62000274658203,,,,,22.39,69.61000061035156,419001517,1.514595820864715,,discrepant
27,2026-05-12 01:18:45+00:00,22.65,70.0,419084700,SEA CHEETAH,OTHER,IND,22.65,70.0,419084700,0.0,1125.0,matched
45,2026-05-12 01:18:45+00:00,22.65,69.7300033569336,566446000,GFS GENESIS,CARGO,SGP,22.65,69.7300033569336,566446000,0.0,1125.0,matched
47,2026-05-12 01:18:45+00:00,22.67,69.94999694824219,219420000,TORM ASTRID,OTHER,DNK,22.67,69.94999694824219,219420000,0.0,1125.0,matched
25,2026-05-12 01:18:45+00:00,22.65,69.95999908447266,314092000,NAVARA,OTHER,BRB,22.65,69.95999908447266,314092000,0.0,1125.0,matched
5,2026-05-12 01:18:45+00:00,22.64,69.70999908447266,247486600,JOLLY ORO,CARGO,ITA,22.64,69.70999908447266,247486600,0.0,1125.0,matched
6,2026-05-12 01:18:45+00:00,22.68,69.7300033569336,538010808,YOKOHAMA STAR,OTHER,MHL,22.68,69.7300033569336,538010808,0.0,1125.0,matched
55,2026-05-12 01:18:45+00:00,22.65,69.83999633789062,419001454,M.T. KB-21,OTHER,IND,22.616104166666666,70.04427388509114,419001454,21.301460056320316,2475.0,likely_spoofed
51,2026-05-12 01:18:45+00:00,22.56,69.61000061035156,419001109,SAGAR URMIKA,OTHER,IND,22.57875,69.64750146865845,419001109,4.37877326259163,1125.0,discrepant
59,2026-05-12 01:18:45+00:00,22.6,70.06999969482422,419001252,GAUTAM BSTAR-II,CARGO,IND,22.6,70.06999969482422,419001252,0.0,1125.0,matched
52,2026-05-12 01:18:45+00:00,22.51,69.61000061035156,,,,,22.51,69.61000061035156,419002119,0.0,,matched
48,2026-05-12 01:18:45+00:00,22.48,69.8499984741211,,,,,22.48,69.83999633789062,419956957,1.0276765494620714,,discrepant
57,2026-05-12 01:18:45+00:00,22.66,69.7300033569336,413584750,HONG LI YUAN YANG,CARGO,CHN,22.66,69.72000122070312,374239000,1.0263354949116508,,discrepant
4,2026-05-24 01:18:45+00:00,22.65,69.72000122070312,563485000,WAN HAI 311,CARGO,SGP,22.65,69.72000122070312,563485000,0.0,1125.0,matched
3,2026-05-24 01:18:45+00:00,22.68,69.76000213623047,477134100,ASL SHEKOU,CARGO,HKG,22.68,69.76000213623047,477134100,0.0,1125.0,matched
20,2026-05-24 01:18:45+00:00,22.54,69.7699966430664,636013375,ATHINA,OTHER,LBR,22.506875,69.82624864578247,636013375,6.852033946349071,1125.0,discrepant
146,2026-05-24 01:18:45+00:00,22.51,69.66000366210938,419000638,OCEAN     EMPIRE,OTHER,IND,22.49125,69.6631269454956,419000638,2.109452299053241,1125.0,discrepant
23,2026-05-24 01:18:45+00:00,22.69,69.94999694824219,636023275,LOURA,OTHER,LBR,22.69,69.94999694824219,636023275,0.0,1125.0,matched
114,2026-05-24 01:18:45+00:00,22.49,69.8499984741211,419000964,ASTER STAR,OTHER,IND,22.49,69.8499984741211,419000964,0.0,1125.0,matched
1,2026-05-24 01:18:45+00:00,22.56,69.62000274658203,419796000,DESH SAMMAN,OTHER,IND,22.56,69.62000274658203,419796000,0.0,1125.0,matched
2,2026-05-24 01:18:45+00:00,22.69,69.73999786376953,477615500,VT QUEEN,OTHER,HKG,22.69,69.73999786376953,477615500,0.0,1125.0,matched
15,2026-05-24 01:18:45+00:00,22.63,69.70999908447266,563239800,VARANYA BHUM,CARGO,SGP,22.63,69.70999908447266,563239800,0.0,1125.0,matched
8,2026-05-24 01:18:45+00:00,22.68,69.75,565133000,KOTA KAMIL,CARGO,SGP,22.68,69.76000213623047,477134100,1.0261858633286216,,discrepant
127,2026-05-24 01:18:45+00:00,22.65,70.0,538010924,OCEAN DILIGENCE,CARGO,MHL,22.65,70.0,538010924,0.0,1125.0,matched
140,2026-05-24 01:18:45+00:00,22.62,69.91999816894531,319297100,SAIPH,OTHER,CYM,22.62,69.91999816894531,319297100,0.0,1125.0,matched
128,2026-05-24 01:18:45+00:00,22.68,69.77999877929688,375172000,LEO,OTHER,VCT,22.68,69.77999877929688,375172000,0.0,1125.0,matched
129,2026-05-24 01:18:45+00:00,22.7,69.9000015258789,419001726,MAHA TANAYA,CARGO,IND,22.7,69.9000015258789,419001726,0.0,9675.0,matched
130,2026-05-24 01:18:45+00:00,22.56,69.75,419001256,MV COASTAL COMMANDER,OTHER,IND,22.563125,69.75,419001256,0.3474846257297687,1125.0,discrepant
131,2026-05-24 01:18:45+00:00,22.55,69.69999694824219,636020815,NEW TRUST,OTHER,LBR,22.550625,69.7037501335144,636020815,0.39164297894556077,1125.0,discrepant
12,2026-05-24 01:18:45+00:00,22.69,69.94000244140625,311049400,AFRICAN BLUE CRANE,CARGO,BHS,22.69,69.94000244140625,311049400,0.0,1125.0,matched
139,2026-05-24 01:18:45+00:00,22.53,69.69000244140625,419001715,ZINNIA STAR,OTHER,IND,22.53,69.69000244140625,419001715,0.0,1125.0,matched
9,2026-05-24 01:18:45+00:00,22.65,69.70999908447266,212175000,EUROPE,CARGO,CYP,22.65,69.70999908447266,212175000,0.0,1125.0,matched
138,2026-05-24 01:18:45+00:00,22.65,69.97000122070312,538005348,NO.6 OCEAN PIONEER,OTHER,MHL,22.65,69.97000122070312,538005348,0.0,1125.0,matched
7,2026-05-24 01:18:45+00:00,22.5,69.7699966430664,419001358,PRABHAT SHOBHA,OTHER,IND,22.583125,69.7699966430664,419001358,9.243091044412202,1125.0,likely_spoofed
124,2026-05-24 01:18:45+00:00,22.57,69.72000122070312,352004616,LLEVANT,OTHER,PAN,22.57,69.72000122070312,352004616,0.0,1125.0,matched
62,2026-05-24 01:18:45+00:00,22.66,69.70999908447266,352005127,HE RUN XIANG MAO,OTHER,PAN,22.66,69.70999908447266,352005127,0.0,1125.0,matched
31,2026-05-24 01:18:45+00:00,22.69,69.79000091552734,636025016,PAPU,CARGO,LBR,22.69,69.79000091552734,636025016,0.0,1125.0,matched
110,2026-05-24 01:18:45+00:00,22.66,69.7300033569336,419002023,CMA CGM VITORIA,CARGO,IND,22.66,69.7300033569336,419002023,0.0,1125.0,matched
86,2026-05-24 01:18:45+00:00,22.66,69.93000030517578,314115000,LUNA PELAGOS,OTHER,BRB,22.66,69.93000030517578,314115000,0.0,1125.0,matched
85,2026-05-24 01:18:45+00:00,22.7,69.76000213623047,419001386,VARADA,CARGO,IND,22.7,69.76000213623047,419001386,0.0,1125.0,matched
43,2026-05-24 01:18:45+00:00,22.52,69.66999816894531,461000235,CAVALIER,OTHER,OMN,22.520625000000003,69.66000366210938,461000235,1.0289430961275887,1125.0,discrepant
46,2026-05-24 01:18:45+00:00,22.65,69.95999908447266,257359000,MELDERSKIN,CARGO,NOR,22.65,69.95999908447266,257359000,0.0,1125.0,matched
49,2026-05-24 01:18:45+00:00,22.62,69.9000015258789,566312000,MARITIME KELLY ANNE,OTHER,SGP,22.62,69.9000015258789,566312000,0.0,1125.0,matched
50,2026-05-24 01:18:45+00:00,22.62,69.86000061035156,636020754,HILI,OTHER,LBR,22.61,69.83999633789062,636020754,2.335091808827694,1125.0,discrepant
75,2026-05-24 01:18:45+00:00,22.65,69.91999816894531,241874000,CHIOS DF,OTHER,GRC,22.65,69.91999816894531,241874000,0.0,1125.0,matched
73,2026-05-24 01:18:45+00:00,22.62,69.6500015258789,533132279,EAGLE VALLERY,OTHER,MYS,22.61,69.63999938964844,533132279,1.5134362821786722,,discrepant
53,2026-05-24 01:18:45+00:00,22.64,69.7699966430664,351607000,MSC MONICA III,CARGO,PAN,22.67,69.76000213623047,351607000,3.4899492937045182,1125.0,discrepant
54,2026-05-24 01:18:45+00:00,22.67,69.94000244140625,441205000,C. INNOVATOR,OTHER,KOR,22.67,69.94000244140625,441205000,0.0,1125.0,matched
69,2026-05-24 01:18:45+00:00,22.61,69.83000183105469,419032300,AQUA SUN,OTHER,IND,22.61,69.83000183105469,419032300,0.0,1125.0,matched
56,2026-05-24 01:18:45+00:00,22.65,70.0199966430664,477939700,GREAT LINK,CARGO,HKG,22.65,70.0199966430664,477939700,0.0,1125.0,matched
67,2026-05-24 01:18:45+00:00,22.53,69.70999908447266,667001256,KUSTO,OTHER,SLE,22.53,69.70999908447266,667001256,0.0,1125.0,matched
58,2026-05-24 01:18:45+00:00,22.49,69.69000244140625,419093600,KAIVAN,OTHER,IND,22.48,69.69000244140625,419093600,1.1119508023349063,1125.0,discrepant
63,2026-05-24 01:18:45+00:00,22.58,69.8499984741211,419033900,REL SAGAR,OTHER,IND,22.59,69.86000061035156,419033900,1.513588104300063,1125.0,discrepant
42,2026-05-24 01:18:45+00:00,22.61,69.87000274658203,636023423,METRO VENETIAN,OTHER,LBR,22.633125,69.87000274658203,636023423,2.571386230400642,1125.0,discrepant
26,2026-05-24 01:18:45+00:00,22.67,69.7699966430664,341540000,MARSA VICTORY,OTHER,KNA,22.67,69.77999877929688,341540000,1.0262606947509805,1125.0,discrepant
89,2026-05-24 01:18:45+00:00,22.64,69.58000183105469,235098885,EVER LEARNED,CARGO,GBR,22.66,69.58000183105469,477625800,2.2239016046705196,,discrepant
40,2026-05-24 01:18:45+00:00,22.63,69.93000030517578,477274200,UNIQUE HARMONY,OTHER,HKG,22.63,69.93000030517578,477274200,0.0,1125.0,matched
28,2026-05-24 01:18:45+00:00,22.57,69.83000183105469,419072600,REL TUG FIFTEEN,OTHER,IND,22.544375,69.82375049591064,419072600,2.9207905993412315,1125.0,discrepant
29,2026-05-24 01:18:45+00:00,22.5,69.7699966430664,419001910,DECCAN GEMMA,OTHER,IND,22.56,69.76687335968018,419001910,6.679412400904229,1125.0,discrepant
30,2026-05-24 01:18:45+00:00,22.66,70.04000091552734,563238800,JAL KALASH,CARGO,SGP,22.66,70.04000091552734,563238800,0.0,1125.0,matched
60,2026-05-24 01:18:45+00:00,22.67,69.7300033569336,352006020,CARRIE,CARGO,PAN,22.67,69.7300033569336,352006020,0.0,1125.0,matched
32,2026-05-24 01:18:45+00:00,22.68,69.97000122070312,370455000,HAIMA,OTHER,PAN,22.68,69.97000122070312,370455000,0.0,1125.0,matched
103,2026-05-24 01:18:45+00:00,22.68,69.72000122070312,419001019,SSL BHARAT,CARGO,IND,22.693125000000002,69.7300033569336,419001019,1.7840707293147093,1125.0,discrepant
33,2026-05-24 01:18:45+00:00,22.68,69.62999725341797,419980060,MT KB 27,OTHER,IND,22.68,69.62999725341797,419980060,0.0,1125.0,matched
34,2026-05-24 01:18:45+00:00,22.6,69.7699966430664,352005116,LING HONG,OTHER,PAN,22.580624999999998,69.7631254196167,352005116,2.2669547527782816,1125.0,discrepant
35,2026-05-24 01:18:45+00:00,22.66,69.97000122070312,419001712,LILAC VICTORIA,OTHER,IND,22.66,69.97000122070312,419001712,0.0,1125.0,matched
98,2026-05-24 01:18:45+00:00,22.64,69.69999694824219,352006188,NORSE LOLLAND,CARGO,PAN,22.64,69.69999694824219,352006188,0.0,1125.0,matched
97,2026-05-24 01:18:45+00:00,22.7,69.77999877929688,235603000,EVER ETHIC,CARGO,GBR,22.7,69.77999877929688,235603000,0.0,1125.0,matched
96,2026-05-24 01:18:45+00:00,22.7,69.95999908447266,636092978,RIXTA OLDENDORFF,CARGO,LBR,22.7,69.95999908447266,636092978,0.0,1125.0,matched
37,2026-05-24 01:18:45+00:00,22.6,69.69000244140625,636016204,MSC PRATITI,CARGO,LBR,22.603125000000002,69.7493724822998,636016204,6.104545297458834,1125.0,discrepant
38,2026-05-24 01:18:45+00:00,22.62,70.05000305175781,419956398,M V RAMESHWAR,OTHER,IND,22.58375,70.04687738418579,419956398,4.043572420106837,1125.0,discrepant
92,2026-05-24 01:18:45+00:00,22.66,69.55000305175781,235074589,CITIUS,CARGO,GBR,22.66,69.55000305175781,235074589,0.0,1125.0,matched
90,2026-05-24 01:18:45+00:00,22.66,69.58000183105469,477625800,CSSC ROTTERDAM,CARGO,HKG,22.66,69.58000183105469,477625800,0.0,1125.0,matched
149,2026-05-24 01:18:45+00:00,22.59,70.06999969482422,419911119,DCB UNIPRIDE,OTHER,IND,22.59,70.06999969482422,419911119,0.0,1125.0,matched
