window,vessel_mmsi,timestamp,lat,lon,source,ship_name,episode_id,cluster_id,cluster_n_distinct_vessels,cluster_n_episodes,cluster_time_span_hours,cluster_radius_km,cluster_coherence_label
CRISIS,341395002,2026-03-22 20:00:00+00:00,25.52,57.38999938964844,traj_deviation_notable,NADA-B,E0022,CRISIS-15,2,2,13.0,3.44,loose_multivessel
CRISIS,341481002,2026-03-19 08:00:00+00:00,26.3,56.33000183105469,traj_deviation_notable,ZOYA,E0023,CRISIS-1,3,3,2.0,2.28,genuine_multivessel_coherence
CRISIS,341630000,2026-03-21 00:00:00+00:00,26.98,56.38999938964844,traj_deviation_notable,HUDA,E0024,CRISIS-noise,0,0,,,noise
CRISIS,341782001,2026-03-22 11:00:00+00:00,26.0,55.9900016784668,traj_deviation_notable,MIRA,E0025,CRISIS-noise,0,0,,,noise
CRISIS,341782001,2026-03-22 12:00:00+00:00,26.0,55.790000915527344,traj_deviation_notable,MIRA,E0025,CRISIS-noise,0,0,,,noise
CRISIS,341782001,2026-03-22 13:00:00+00:00,26.02,55.68999862670898,traj_deviation_notable,MIRA,E0025,CRISIS-noise,0,0,,,noise
CRISIS,352001905,2026-03-23 01:00:00+00:00,25.99,55.52000045776367,traj_deviation_high,FATIMA 2,E0026,CRISIS-noise,0,0,,,noise
CRISIS,352001905,2026-03-23 02:00:00+00:00,26.0,55.5099983215332,traj_deviation_notable,FATIMA 2,E0026,CRISIS-noise,0,0,,,noise
CRISIS,352003534,2026-03-23 12:00:00+00:00,26.88,55.61000061035156,traj_deviation_notable,SULTAN DARYA1,E0027,CRISIS-noise,0,0,,,noise
CRISIS,352003534,2026-03-23 13:00:00+00:00,26.96,55.720001220703125,traj_deviation_notable,SULTAN DARYA1,E0027,CRISIS-noise,0,0,,,noise
CRISIS,352003534,2026-03-23 14:00:00+00:00,26.95,55.7400016784668,traj_deviation_notable,SULTAN DARYA1,E0027,CRISIS-noise,0,0,,,noise
CRISIS,352004152,2026-03-22 16:00:00+00:00,26.0,55.90999984741211,traj_deviation_notable,GLORY LIGHT 19,E0028,CRISIS-noise,0,0,,,noise
CRISIS,352004152,2026-03-22 17:00:00+00:00,26.03,55.93999862670898,traj_deviation_notable,GLORY LIGHT 19,E0028,CRISIS-noise,0,0,,,noise
